date,city,temperature_celsius,humidity_percent,precipitation_mm,weather_condition
2023-02-14,Birmingham,-4.6,73.6,0.0,Snowy
2023-02-15,Birmingham,-2.6,80.1,0.0,Sunny
2023-02-16,Birmingham,-3.2,79.5,4.8,Overcast
2023-02-17,Birmingham,0.5,63.9,5.5,Snowy
2023-02-18,Birmingham,1.9,84.7,8.7,Snowy
2023-02-19,Birmingham,-0.8,73.3,0.0,Snowy
2023-02-20,Birmingham,1.8,65.1,0.0,Foggy
2023-02-21,Birmingham,-1.3,76.3,6.2,Heavy Rain
2023-02-22,Birmingham,-1.5,94.7,0.0,Cloudy
2023-02-23,Birmingham,-0.5,70.2,0.0,Overcast
2023-02-24,Birmingham,3.3,90.6,1.3,Cloudy
2023-02-25,Birmingham,6.4,71.4,6.1,Snowy
2023-02-26,Birmingham,4.7,87.4,4.4,Snowy
2023-02-27,Birmingham,-0.2,91.3,8.4,Heavy Rain
2023-02-28,Birmingham,-3.1,87.5,5.7,Snowy
2023-03-01,Birmingham,5.5,93.0,0.0,Foggy
2023-03-02,Birmingham,3.8,93.4,0.7,Overcast
2023-03-03,Birmingham,6.5,94.8,0.0,Cloudy
2023-03-04,Birmingham,2.2,93.5,0.0,Overcast
2023-03-05,Birmingham,5.9,92.8,9.1,Snowy
2023-03-06,Birmingham,3.7,84.1,4.4,Snowy
2023-03-07,Birmingham,7.3,62.3,4.0,Rainy
2023-03-08,Birmingham,3.6,72.8,7.5,Snowy
2023-03-09,Birmingham,2.4,71.2,11.2,Heavy Rain
2023-03-10,Birmingham,3.8,85.6,0.0,Snowy
2023-03-11,Birmingham,5.8,74.3,0.0,Foggy
2023-03-12,Birmingham,1.4,83.2,2.2,Rainy
2023-03-13,Birmingham,3.5,92.3,0.7,Foggy
2023-03-14,Birmingham,8.4,64.9,11.1,Rainy
2023-03-15,Birmingham,2.9,90.9,0.3,Overcast
2023-03-16,Birmingham,4.1,77.4,2.5,Overcast
2023-03-17,Birmingham,6.5,82.5,1.9,Rainy
2023-03-18,Birmingham,7.2,63.6,6.3,Snowy
2023-03-19,Birmingham,5.6,89.8,0.0,Overcast
2023-03-20,Birmingham,5.8,93.7,1.6,Overcast
2023-03-21,Birmingham,7.8,86.7,3.6,Cloudy
2023-03-22,Birmingham,4.1,65.5,0.0,Snowy
2023-03-23,Birmingham,5.7,87.7,2.0,Foggy
2023-03-24,Birmingham,0.5,74.0,1.9,Rainy
2023-03-25,Birmingham,-0.9,87.3,10.1,Rainy
2023-03-26,Birmingham,3.7,77.4,10.5,Snowy
2023-03-27,Birmingham,1.8,94.4,0.0,Cloudy
2023-03-28,Birmingham,2.3,93.7,2.2,Foggy
2023-03-29,Birmingham,7.7,80.6,2.7,Snowy
2023-03-30,Birmingham,3.6,89.6,4.3,Sunny
2023-03-31,Birmingham,7.1,89.5,3.2,Overcast
2023-04-01,Birmingham,9.2,83.3,0.0,Cloudy
2023-04-02,Birmingham,10.3,80.5,0.7,Snowy
2023-04-03,Birmingham,13.7,64.1,3.4,Foggy
2023-04-04,Birmingham,15.0,63.7,0.0,Snowy
2023-04-05,Birmingham,12.7,86.8,0.0,Sunny
2023-04-06,Birmingham,8.7,89.4,4.0,Foggy
2023-04-07,Birmingham,8.4,65.5,0.9,Foggy
2023-04-08,Birmingham,10.7,61.8,3.3,Snowy
2023-04-09,Birmingham,9.7,89.3,7.9,Heavy Rain
2023-04-10,Birmingham,10.6,67.6,8.5,Heavy Rain
2023-04-11,Birmingham,11.0,86.6,0.0,Foggy
2023-04-12,Birmingham,10.9,90.3,0.9,Cloudy
2023-04-13,Birmingham,16.2,63.4,5.0,Cloudy
2023-04-14,Birmingham,12.2,80.0,2.4,Sunny
2023-04-15,Birmingham,6.2,94.2,3.4,Overcast
2023-04-16,Birmingham,15.9,90.7,2.5,Foggy
2023-04-17,Birmingham,7.3,65.0,0.0,Foggy
2023-04-18,Birmingham,7.7,74.2,9.0,Rainy
2023-04-19,Birmingham,8.7,75.9,0.0,Overcast
2023-04-20,Birmingham,9.7,76.5,0.6,Rainy
2023-04-21,Birmingham,10.8,90.8,0.0,Foggy
2023-04-22,Birmingham,13.2,79.4,7.7,Heavy Rain
2023-04-23,Birmingham,9.8,78.1,0.0,Sunny
2023-04-24,Birmingham,16.2,61.5,1.6,Rainy
2023-04-25,Birmingham,11.7,91.4,3.5,Cloudy
2023-04-26,Birmingham,8.6,91.4,0.0,Overcast
2023-04-27,Birmingham,12.1,94.9,3.0,Cloudy
2023-04-28,Birmingham,10.4,81.8,6.6,Snowy
2023-04-29,Birmingham,14.8,85.7,2.0,Rainy
2023-04-30,Birmingham,1.3,86.6,9.7,Heavy Rain
2023-05-01,Birmingham,17.4,94.1,6.1,Snowy
2023-05-02,Birmingham,10.1,62.6,3.6,Cloudy
2023-05-03,Birmingham,12.4,76.3,0.9,Sunny
2023-05-04,Birmingham,14.3,94.0,4.4,Overcast
2023-05-05,Birmingham,13.5,88.6,4.5,Sunny
2023-05-06,Birmingham,15.8,64.7,11.4,Heavy Rain
2023-05-07,Birmingham,15.8,86.2,0.0,Sunny
2023-05-08,Birmingham,12.4,86.4,6.6,Snowy
2023-05-09,Birmingham,15.7,78.3,3.3,Foggy
2023-05-10,Birmingham,15.0,71.9,5.0,Overcast
2023-05-11,Birmingham,10.5,66.1,0.0,Sunny
2023-05-12,Birmingham,12.8,93.1,1.8,Overcast
2023-05-13,Birmingham,16.5,76.6,2.9,Rainy
2023-05-14,Birmingham,13.5,78.3,0.0,Rainy
2023-05-15,Birmingham,15.4,88.7,2.1,Foggy
2023-05-16,Birmingham,10.9,70.5,5.5,Heavy Rain
2023-05-17,Birmingham,12.8,70.3,0.0,Sunny
2023-05-18,Birmingham,19.8,63.6,8.2,Snowy
2023-05-19,Birmingham,12.1,81.1,0.0,Foggy
2023-05-20,Birmingham,15.6,88.5,3.0,Snowy
2023-05-21,Birmingham,12.4,65.4,8.2,Snowy
2023-05-22,Birmingham,11.7,92.7,3.2,Foggy
2023-05-23,Birmingham,10.9,75.3,10.4,Rainy
2023-05-24,Birmingham,19.2,64.8,0.0,Partly Cloudy
2023-05-25,Birmingham,12.9,85.0,1.4,Rainy
2023-05-26,Birmingham,15.2,85.3,10.6,Rainy
2023-05-27,Birmingham,13.9,70.1,0.0,Cloudy
2023-05-28,Birmingham,11.2,74.2,0.0,Overcast
2023-05-29,Birmingham,12.5,68.7,0.0,Overcast
2023-05-30,Birmingham,13.7,90.3,2.5,Foggy
2023-05-31,Birmingham,17.4,76.5,1.4,Foggy
2023-06-01,Birmingham,13.5,92.1,0.0,Cloudy
2023-06-02,Birmingham,18.3,62.8,0.0,Sunny
2023-06-03,Birmingham,15.2,87.4,0.0,Partly Cloudy
2023-06-04,Birmingham,13.4,66.2,5.6,Snowy
2023-06-05,Birmingham,13.3,64.5,4.2,Sunny
2023-06-06,Birmingham,13.9,92.2,0.0,Cloudy
2023-06-07,Birmingham,16.2,77.7,0.0,Partly Cloudy
2023-06-08,Birmingham,9.1,83.3,0.0,Snowy
2023-06-09,Birmingham,18.1,91.5,8.6,Heavy Rain
2023-06-10,Birmingham,13.0,77.7,7.8,Snowy
2023-06-11,Birmingham,13.3,73.6,0.1,Rainy
2023-06-12,Birmingham,13.8,85.1,0.0,Overcast
2023-06-13,Birmingham,12.4,63.6,0.0,Snowy
2023-06-14,Birmingham,18.6,67.5,1.2,Overcast
2023-06-15,Birmingham,14.7,87.9,6.1,Heavy Rain
2023-06-16,Birmingham,22.8,83.2,0.0,Sunny
2023-06-17,Birmingham,16.2,92.6,7.7,Rainy
2023-06-18,Birmingham,11.0,93.7,3.8,Cloudy
2023-06-19,Birmingham,15.3,84.5,6.4,Snowy
2023-06-20,Birmingham,15.3,61.9,0.9,Snowy
2023-06-21,Birmingham,18.8,76.2,3.7,Snowy
2023-06-22,Birmingham,12.1,78.7,3.6,Cloudy
2023-06-23,Birmingham,12.0,71.8,0.0,Cloudy
2023-06-24,Birmingham,15.2,69.1,0.0,Partly Cloudy
2023-06-25,Birmingham,13.8,61.9,0.0,Snowy
2023-06-26,Birmingham,15.2,91.6,0.2,Cloudy
2023-06-27,Birmingham,19.8,82.2,3.4,Foggy
2023-06-28,Birmingham,11.0,70.6,7.0,Heavy Rain
2023-06-29,Birmingham,12.6,86.7,8.7,Rainy
2023-06-30,Birmingham,10.7,68.2,5.3,Snowy
2023-07-01,Birmingham,10.7,61.9,0.0,Overcast
2023-07-02,Birmingham,13.2,80.4,9.4,Snowy
2023-07-03,Birmingham,12.8,85.2,2.7,Rainy
2023-07-04,Birmingham,14.4,74.1,0.0,Rainy
2023-07-05,Birmingham,16.4,85.9,2.7,Sunny
2023-07-06,Birmingham,16.5,69.2,0.0,Partly Cloudy
2023-07-07,Birmingham,17.4,68.7,0.0,Partly Cloudy
2023-07-08,Birmingham,13.3,92.4,0.0,Foggy
2023-07-09,Birmingham,15.1,85.8,0.0,Sunny
2023-07-10,Birmingham,12.7,86.5,5.6,Snowy
2023-07-11,Birmingham,12.3,66.3,0.2,Foggy
2023-07-12,Birmingham,13.6,82.0,0.0,Foggy
2023-07-13,Birmingham,13.9,82.7,3.4,Snowy
2023-07-14,Birmingham,13.1,94.8,0.0,Overcast
2023-07-15,Birmingham,17.1,80.8,2.6,Foggy
2023-07-16,Birmingham,16.7,89.7,0.0,Sunny
2023-07-17,Birmingham,13.5,73.5,0.0,Rainy
2023-07-18,Birmingham,13.6,81.4,0.0,Rainy
2023-07-19,Birmingham,12.6,62.3,3.6,Cloudy
2023-07-20,Birmingham,12.7,94.1,2.2,Overcast
2023-07-21,Birmingham,11.9,80.5,1.3,Overcast
2023-07-22,Birmingham,14.0,90.0,0.0,Sunny
2023-07-23,Birmingham,12.8,60.9,0.0,Rainy
2023-07-24,Birmingham,13.6,90.8,4.3,Cloudy
2023-07-25,Birmingham,14.4,65.7,3.4,Rainy
2023-07-26,Birmingham,11.0,82.9,5.6,Heavy Rain
2023-07-27,Birmingham,14.8,70.6,0.0,Cloudy
2023-07-28,Birmingham,17.3,83.5,3.4,Overcast
2023-07-29,Birmingham,11.1,61.5,2.3,Foggy
2023-07-30,Birmingham,17.9,81.1,0.0,Sunny
2023-07-31,Birmingham,9.2,73.0,10.7,Rainy
2023-08-01,Birmingham,6.6,63.7,0.0,Overcast
2023-08-02,Birmingham,7.7,71.3,4.9,Foggy
2023-08-03,Birmingham,9.2,69.7,6.6,Snowy
2023-08-04,Birmingham,12.0,70.5,2.4,Cloudy
2023-08-05,Birmingham,6.4,83.1,5.9,Snowy
2023-08-06,Birmingham,7.5,71.8,0.0,Snowy
2023-08-07,Birmingham,6.9,85.9,7.8,Snowy
2023-08-08,Birmingham,-0.2,72.8,0.0,Overcast
2023-08-09,Birmingham,9.7,76.2,10.3,Snowy
2023-08-10,Birmingham,8.3,71.7,2.3,Rainy
2023-08-11,Birmingham,12.9,67.7,5.5,Snowy
2023-08-12,Birmingham,11.8,60.8,11.1,Heavy Rain
2023-08-13,Birmingham,9.5,63.6,0.0,Rainy
2023-08-14,Birmingham,12.4,81.5,4.8,Cloudy
2023-08-15,Birmingham,5.8,91.4,10.4,Snowy
2023-08-16,Birmingham,9.0,62.1,0.0,Snowy
2023-08-17,Birmingham,14.7,68.9,0.0,Cloudy
2023-08-18,Birmingham,10.5,94.1,2.4,Foggy
2023-08-19,Birmingham,7.5,90.9,10.1,Snowy
2023-08-20,Birmingham,11.8,92.6,0.0,Foggy
2023-08-21,Birmingham,11.2,60.7,0.0,Sunny
2023-08-22,Birmingham,11.5,85.8,3.0,Rainy
2023-08-23,Birmingham,10.4,73.1,0.0,Snowy
2023-08-24,Birmingham,9.4,84.2,7.8,Rainy
2023-08-25,Birmingham,11.9,89.8,2.1,Snowy
2023-08-26,Birmingham,8.8,61.9,0.0,Snowy
2023-08-27,Birmingham,14.3,76.2,5.9,Snowy
2023-08-28,Birmingham,10.7,78.4,5.8,Heavy Rain
2023-08-29,Birmingham,17.0,74.8,4.8,Rainy
2023-08-30,Birmingham,10.6,77.7,6.8,Heavy Rain
2023-08-31,Birmingham,14.9,87.5,6.9,Heavy Rain
2023-09-01,Birmingham,7.7,84.2,0.0,Overcast
2023-09-02,Birmingham,6.5,88.1,0.0,Cloudy
2023-09-03,Birmingham,-2.4,84.4,0.0,Sunny
2023-09-04,Birmingham,3.9,74.8,7.6,Heavy Rain
2023-09-05,Birmingham,7.8,64.1,3.1,Cloudy
2023-09-06,Birmingham,1.2,80.3,3.3,Snowy
2023-09-07,Birmingham,1.6,62.8,5.4,Rainy
2023-09-08,Birmingham,7.4,87.3,0.0,Rainy
2023-09-09,Birmingham,2.0,72.6,5.3,Snowy
2023-09-10,Birmingham,2.8,68.2,7.2,Heavy Rain
2023-09-11,Birmingham,8.3,63.7,1.6,Overcast
2023-09-12,Birmingham,0.5,88.1,3.4,Sunny
2023-09-13,Birmingham,5.9,75.0,0.0,Overcast
2023-09-14,Birmingham,0.9,94.9,0.0,Foggy
2023-09-15,Birmingham,5.2,61.4,3.2,Foggy
2023-09-16,Birmingham,4.5,74.5,0.0,Rainy
2023-09-17,Birmingham,0.0,81.6,2.1,Sunny
2023-09-18,Birmingham,7.1,82.8,4.6,Foggy
2023-09-19,Birmingham,5.4,63.6,2.1,Snowy
2023-09-20,Birmingham,6.0,91.3,3.7,Cloudy
2023-09-21,Birmingham,4.0,65.0,0.0,Rainy
2023-09-22,Birmingham,10.8,81.4,0.1,Sunny
2023-09-23,Birmingham,3.1,89.9,0.0,Overcast
2023-09-24,Birmingham,4.1,86.6,0.5,Sunny
2023-09-25,Birmingham,5.2,77.9,0.0,Snowy
2023-09-26,Birmingham,5.5,91.3,0.0,Cloudy
2023-09-27,Birmingham,2.5,77.0,6.3,Snowy
2023-09-28,Birmingham,6.9,69.4,0.0,Snowy
2023-09-29,Birmingham,7.7,83.6,0.0,Overcast
2023-09-30,Birmingham,4.5,60.7,0.0,Rainy
2023-10-01,Birmingham,-2.9,83.5,1.5,Overcast
2023-10-02,Birmingham,1.6,78.4,6.5,Rainy
2023-10-03,Birmingham,-1.8,92.8,5.3,Snowy
2023-10-04,Birmingham,-1.9,86.6,0.0,Overcast
2023-10-05,Birmingham,-1.6,60.6,0.1,Overcast
2023-10-06,Birmingham,4.0,74.0,7.1,Rainy
2023-10-07,Birmingham,-2.7,72.5,2.6,Foggy
2023-10-08,Birmingham,-2.3,65.5,0.0,Cloudy
2023-10-09,Birmingham,3.8,91.9,3.1,Foggy
2023-10-10,Birmingham,-0.5,61.8,2.9,Cloudy
2023-10-11,Birmingham,-6.8,92.0,0.0,Cloudy
2023-10-12,Birmingham,-4.0,68.5,10.3,Rainy
2023-10-13,Birmingham,7.3,77.5,3.0,Overcast
2023-10-14,Birmingham,-3.1,91.0,0.0,Cloudy
2023-10-15,Birmingham,-2.7,60.9,0.0,Foggy
2023-10-16,Birmingham,2.0,93.5,2.0,Cloudy
2023-10-17,Birmingham,-4.0,87.0,0.0,Snowy
2023-10-18,Birmingham,-2.4,69.3,0.0,Sunny
2023-10-19,Birmingham,2.5,63.1,5.6,Heavy Rain
2023-10-20,Birmingham,4.8,71.5,6.5,Heavy Rain
2023-10-21,Birmingham,-0.1,76.3,0.0,Foggy
2023-10-22,Birmingham,-1.5,67.0,0.4,Foggy
2023-10-23,Birmingham,2.5,66.5,9.7,Rainy
2023-10-24,Birmingham,-2.2,91.6,0.0,Overcast
2023-10-25,Birmingham,-4.8,86.3,0.0,Overcast
2023-10-26,Birmingham,1.8,72.5,6.2,Rainy
2023-10-27,Birmingham,4.5,82.3,0.0,Rainy
2023-10-28,Birmingham,1.0,86.4,5.4,Snowy
2023-10-29,Birmingham,0.7,61.5,9.0,Rainy
2023-10-30,Birmingham,0.5,88.9,0.0,Snowy
2023-10-31,Birmingham,-2.0,95.0,5.5,Heavy Rain
2023-11-01,Birmingham,-1.4,62.4,0.0,Rainy
2023-11-02,Birmingham,-4.3,82.6,2.4,Sunny
2023-11-03,Birmingham,-1.4,83.9,4.9,Overcast
2023-11-04,Birmingham,-12.1,79.0,7.2,Heavy Rain
2023-11-05,Birmingham,-7.2,75.3,0.0,Sunny
2023-11-06,Birmingham,-4.8,67.7,4.8,Cloudy
2023-11-07,Birmingham,-4.9,76.9,2.9,Sunny
2023-11-08,Birmingham,-1.6,85.6,0.0,Rainy
2023-11-09,Birmingham,-4.6,93.9,0.0,Overcast
2023-11-10,Birmingham,2.6,88.1,16.9,Heavy Rain
2023-11-11,Birmingham,-0.7,84.3,0.0,Overcast
2023-11-12,Birmingham,-6.1,70.9,2.3,Snowy
2023-11-13,Birmingham,-4.4,90.8,0.0,Overcast
2023-11-14,Birmingham,-13.4,75.6,0.4,Foggy
2023-11-15,Birmingham,-10.6,86.5,8.0,Snowy
2023-11-16,Birmingham,-0.9,80.2,0.0,Foggy
2023-11-17,Birmingham,0.4,76.5,4.1,Cloudy
2023-11-18,Birmingham,-2.9,65.5,0.0,Overcast
2023-11-19,Birmingham,0.4,77.7,8.2,Heavy Rain
2023-11-20,Birmingham,-2.5,87.8,0.7,Foggy
2023-11-21,Birmingham,-9.5,78.5,2.4,Rainy
2023-11-22,Birmingham,0.9,92.8,1.3,Cloudy
2023-11-23,Birmingham,-0.4,85.3,7.9,Snowy
2023-11-24,Birmingham,-6.2,62.9,0.0,Overcast
2023-11-25,Birmingham,-1.4,88.6,0.0,Foggy
2023-11-26,Birmingham,-3.2,77.8,0.0,Cloudy
2023-11-27,Birmingham,0.3,77.7,6.6,Snowy
2023-11-28,Birmingham,-3.9,88.4,0.0,Rainy
2023-11-29,Birmingham,-6.7,61.1,9.1,Snowy
2023-11-30,Birmingham,-1.7,70.9,8.3,Heavy Rain
2023-12-01,Birmingham,-9.4,73.7,0.0,Overcast
2023-12-02,Birmingham,-3.2,78.6,5.8,Rainy
2023-12-03,Birmingham,-4.1,81.3,0.0,Sunny
2023-12-04,Birmingham,-4.5,86.4,4.8,Rainy
2023-12-05,Birmingham,-5.6,69.2,0.0,Overcast
2023-12-06,Birmingham,-7.2,74.7,13.8,Rainy
2023-12-07,Birmingham,-5.6,93.5,6.4,Snowy
2023-12-08,Birmingham,-3.7,64.9,2.4,Snowy
2023-12-09,Birmingham,-6.6,87.9,2.0,Rainy
2023-12-10,Birmingham,-0.3,68.1,4.0,Rainy
2023-12-11,Birmingham,-6.0,81.9,9.2,Rainy
2023-12-12,Birmingham,-5.9,63.5,5.1,Snowy
2023-12-13,Birmingham,-5.8,88.9,6.7,Heavy Rain
2023-12-14,Birmingham,-5.5,81.9,0.0,Foggy
2023-12-15,Birmingham,-7.1,93.8,4.8,Foggy
2023-12-16,Birmingham,-4.7,60.9,2.5,Snowy
2023-12-17,Birmingham,-0.6,92.7,0.0,Cloudy
2023-12-18,Birmingham,-6.1,66.1,5.1,Heavy Rain
2023-12-19,Birmingham,-1.5,63.3,0.2,Rainy
2023-12-20,Birmingham,-1.0,90.0,0.0,Foggy
2023-12-21,Birmingham,-7.8,81.0,0.0,Foggy
2023-12-22,Birmingham,1.1,75.9,5.5,Rainy
2023-12-23,Birmingham,2.3,78.8,2.2,Overcast
2023-12-24,Birmingham,-5.2,82.0,4.7,Foggy
2023-12-25,Birmingham,1.0,60.3,0.0,Sunny
2023-12-26,Birmingham,-6.9,85.1,2.4,Sunny
2023-12-27,Birmingham,-6.2,61.5,6.3,Heavy Rain
2023-12-28,Birmingham,-2.2,71.4,1.0,Sunny
2023-12-29,Birmingham,-4.4,77.5,0.0,Foggy
2023-12-30,Birmingham,-3.9,77.1,3.4,Sunny
2023-12-31,Birmingham,-5.8,77.0,4.5,Overcast
2023-01-01,Glasgow,-0.2,88.5,0.0,Foggy
2023-01-02,Glasgow,-4.9,94.1,2.3,Cloudy
2023-01-03,Glasgow,-6.5,64.1,1.5,Overcast
2023-01-04,Glasgow,-1.7,83.5,9.7,Rainy
2023-01-05,Glasgow,-5.1,61.2,4.8,Foggy
2023-01-06,Glasgow,-2.5,86.8,3.5,Snowy
2023-01-07,Glasgow,-2.5,61.7,3.6,Overcast
2023-01-08,Glasgow,-6.9,71.0,3.4,Sunny
2023-01-09,Glasgow,-5.0,92.1,1.4,Overcast
2023-01-10,Glasgow,-3.5,84.5,5.7,Rainy
2023-01-11,Glasgow,-1.5,62.4,0.0,Sunny
2023-01-12,Glasgow,-7.7,72.2,4.0,Snowy
2023-01-13,Glasgow,-6.0,76.8,3.7,Overcast
2023-01-14,Glasgow,-3.4,81.2,1.5,Overcast
2023-01-15,Glasgow,-7.1,66.9,7.8,Heavy Rain
2023-01-16,Glasgow,-8.2,74.6,0.6,Rainy
2023-01-17,Glasgow,-7.9,73.6,0.0,Overcast
2023-01-18,Glasgow,-1.9,77.9,8.4,Rainy
2023-01-19,Glasgow,1.4,75.9,7.7,Heavy Rain
2023-01-20,Glasgow,-7.6,92.8,1.7,Foggy
2023-01-21,Glasgow,-3.8,68.6,4.9,Cloudy
2023-01-22,Glasgow,-5.2,76.6,6.8,Heavy Rain
2023-01-23,Glasgow,-0.2,72.9,0.0,Foggy
2023-01-24,Glasgow,-3.8,86.3,1.9,Overcast
2023-01-25,Glasgow,-6.6,89.4,6.0,Heavy Rain
2023-01-26,Glasgow,4.6,92.5,3.1,Foggy
2023-01-27,Glasgow,-10.3,63.7,6.7,Snowy
2023-01-28,Glasgow,-3.6,67.3,6.2,Heavy Rain
2023-01-29,Glasgow,-4.3,63.0,0.0,Sunny
2023-01-30,Glasgow,-4.9,68.4,13.3,Heavy Rain
2023-01-31,Glasgow,-7.0,82.6,8.8,Rainy
2023-02-01,Glasgow,-1.3,72.4,0.0,Overcast
2023-02-02,Glasgow,0.1,72.9,0.0,Sunny
2023-02-03,Glasgow,-1.8,66.8,0.0,Foggy
2023-02-04,Glasgow,-3.0,72.4,11.1,Snowy
2023-02-05,Glasgow,-1.9,89.5,8.9,Heavy Rain
2023-02-06,Glasgow,-5.2,90.0,10.5,Snowy
2023-02-07,Glasgow,-0.6,75.4,0.3,Sunny
2023-02-08,Glasgow,-0.8,71.5,0.0,Cloudy
2023-02-09,Glasgow,-2.8,78.1,0.0,Cloudy
2023-02-10,Glasgow,4.4,92.0,0.9,Overcast
2023-02-11,Glasgow,2.6,85.7,0.0,Cloudy
2023-02-12,Glasgow,-1.1,62.5,0.0,Rainy
2023-02-13,Glasgow,2.3,61.7,0.0,Cloudy
2023-02-14,Glasgow,3.9,70.5,6.5,Snowy
2023-02-15,Glasgow,0.5,66.5,0.0,Overcast
2023-02-16,Glasgow,-0.5,92.9,3.9,Overcast
2023-02-17,Glasgow,1.6,64.2,4.6,Cloudy
2023-02-18,Glasgow,1.0,73.1,4.5,Overcast
2023-02-19,Glasgow,-0.8,74.7,2.7,Overcast
2023-02-20,Glasgow,-4.2,74.2,6.6,Heavy Rain
2023-02-21,Glasgow,1.7,63.1,0.0,Snowy
2023-02-22,Glasgow,0.6,77.6,5.8,Rainy
2023-02-23,Glasgow,3.2,74.2,0.0,Cloudy
2023-02-24,Glasgow,6.2,78.5,0.0,Foggy
2023-02-25,Glasgow,-0.2,88.2,2.5,Overcast
2023-02-26,Glasgow,0.7,86.3,0.0,Rainy
2023-02-27,Glasgow,-2.7,70.4,0.6,Sunny
2023-02-28,Glasgow,0.9,60.2,0.0,Rainy
2023-03-01,Glasgow,5.0,61.9,8.6,Rainy
2023-03-02,Glasgow,6.8,78.1,0.0,Foggy
2023-03-03,Glasgow,5.9,92.8,0.0,Foggy
2023-03-04,Glasgow,2.2,60.7,2.2,Snowy
2023-03-05,Glasgow,-1.5,70.9,4.2,Rainy
2023-03-06,Glasgow,4.6,75.6,9.3,Rainy
2023-03-07,Glasgow,1.1,89.2,5.5,Snowy
2023-03-08,Glasgow,8.4,77.5,0.0,Overcast
2023-03-09,Glasgow,6.9,79.6,0.2,Snowy
2023-03-10,Glasgow,5.9,84.0,0.0,Cloudy
2023-03-11,Glasgow,1.0,92.9,0.0,Foggy
2023-03-12,Glasgow,8.2,92.1,1.7,Cloudy
2023-03-13,Glasgow,8.0,71.2,7.2,Heavy Rain
2023-03-14,Glasgow,2.6,92.3,6.0,Snowy
2023-03-15,Glasgow,6.2,64.1,1.3,Sunny
2023-03-16,Glasgow,3.1,67.7,4.7,Cloudy
2023-03-17,Glasgow,3.7,86.9,0.0,Overcast
2023-03-18,Glasgow,4.0,65.3,0.8,Snowy
2023-03-19,Glasgow,6.4,81.7,0.0,Rainy
2023-03-20,Glasgow,0.4,74.2,11.9,Heavy Rain
2023-03-21,Glasgow,5.4,85.3,0.0,Overcast
2023-03-22,Glasgow,3.3,68.6,4.0,Cloudy
2023-03-23,Glasgow,4.2,68.3,0.8,Snowy
2023-03-24,Glasgow,6.0,75.7,0.8,Overcast
2023-03-25,Glasgow,1.9,72.4,7.6,Snowy
2023-03-26,Glasgow,2.3,86.8,11.8,Rainy
2023-03-27,Glasgow,10.9,69.8,5.8,Snowy
2023-03-28,Glasgow,2.3,73.9,1.4,Cloudy
2023-03-29,Glasgow,2.8,70.4,1.0,Foggy
2023-03-30,Glasgow,1.4,87.9,3.7,Snowy
2023-03-31,Glasgow,4.6,78.1,4.9,Overcast
2023-04-01,Glasgow,15.8,72.0,7.6,Rainy
2023-04-02,Glasgow,10.4,81.3,0.0,Cloudy
2023-04-03,Glasgow,15.1,64.4,2.9,Rainy
2023-04-04,Glasgow,8.5,93.1,8.1,Rainy
2023-04-05,Glasgow,7.4,71.3,12.2,Heavy Rain
2023-04-06,Glasgow,10.8,76.7,9.0,Snowy
2023-04-07,Glasgow,8.5,85.5,0.0,Rainy
2023-04-08,Glasgow,16.2,65.6,0.3,Overcast
2023-04-09,Glasgow,9.2,78.9,6.6,Snowy
2023-04-10,Glasgow,8.6,82.6,2.7,Rainy
2023-04-11,Glasgow,8.9,77.1,2.9,Snowy
2023-04-12,Glasgow,6.8,93.5,1.5,Overcast
2023-04-13,Glasgow,9.1,77.0,1.1,Snowy
2023-04-14,Glasgow,11.5,91.4,0.0,Overcast
2023-04-15,Glasgow,9.0,84.7,0.0,Foggy
2023-04-16,Glasgow,16.8,84.6,12.0,Rainy
2023-04-17,Glasgow,15.6,60.8,0.0,Partly Cloudy
2023-04-18,Glasgow,6.6,75.1,2.8,Rainy
2023-04-19,Glasgow,9.1,64.4,4.1,Foggy
2023-04-20,Glasgow,7.0,61.6,1.5,Snowy
2023-04-21,Glasgow,8.1,72.9,11.8,Heavy Rain
2023-04-22,Glasgow,6.6,87.9,0.0,Sunny
2023-04-23,Glasgow,15.5,72.8,0.0,Sunny
2023-04-24,Glasgow,13.1,86.2,3.9,Cloudy
2023-04-25,Glasgow,11.0,83.7,5.9,Rainy
2023-04-26,Glasgow,12.1,74.6,7.5,Snowy
2023-04-27,Glasgow,13.3,73.5,0.0,Cloudy
2023-04-28,Glasgow,8.5,61.2,8.1,Heavy Rain
2023-04-29,Glasgow,10.9,69.3,0.0,Sunny
2023-04-30,Glasgow,7.3,64.3,6.2,Rainy
2023-05-01,Glasgow,14.3,68.6,2.4,Cloudy
2023-05-02,Glasgow,11.0,95.0,0.0,Foggy
2023-05-03,Glasgow,15.5,88.7,7.1,Snowy
2023-05-04,Glasgow,15.1,88.9,0.0,Sunny
2023-05-05,Glasgow,15.2,69.2,0.0,Sunny
2023-05-06,Glasgow,12.1,92.0,0.1,Cloudy
2023-05-07,Glasgow,11.3,90.6,1.7,Foggy
2023-05-08,Glasgow,10.2,87.4,0.0,Foggy
2023-05-09,Glasgow,10.2,61.2,0.3,Rainy
2023-05-10,Glasgow,15.6,90.4,10.8,Rainy
2023-05-11,Glasgow,15.5,62.8,5.1,Rainy
2023-05-12,Glasgow,13.6,94.9,7.8,Heavy Rain
2023-05-13,Glasgow,13.9,62.6,3.3,Overcast
